model,dataset,metric,rmin,rmax,is_canon,n,raw_mean,raw_std,norm_mean,norm_std,norm_skew,norm_ent,pct_int,pct_min,pct_max,n_uniq
gemma3_27b,tc,eng,1,3,True,360,1.6597222222222223,0.5043311638591316,0.3298611111111111,0.2521655819295658,-0.0534274103666566,1.0399002742523138,89.72,31.94,2.5,5
gemma3_27b,tc,eng,1,5,False,360,2.408333333333333,0.8803014004053132,0.3520833333333333,0.2200753501013283,0.40208721820747,1.2411273871272035,100.0,12.22,0.28,5
gemma3_27b,tc,eng,0,10,False,360,4.794444444444444,2.149152862104359,0.4794444444444445,0.2149152862104358,-0.1190643268612869,1.696323934176903,100.0,0.0,0.0,8
gemma3_27b,tc,eng,0,100,False,360,51.53055555555556,23.30996829499303,0.5153055555555556,0.2330996829499302,-0.2980749289400972,2.1648460077804983,100.0,0.28,0.0,16
gemma3_27b,tc,gro,0,1,True,360,0.5623611111111111,0.3734690715126799,0.5623611111111111,0.3734690715126799,-0.298147350842057,2.050618349088122,45.0,18.33,26.67,12
gemma3_27b,tc,gro,1,3,False,360,1.9861111111111112,0.8078272566231037,0.4930555555555556,0.4039136283115518,0.0252379292491129,1.0980334173990254,100.0,33.33,31.94,3
gemma3_27b,tc,gro,1,5,False,360,3.0416666666666665,1.4723139384429305,0.5104166666666666,0.3680784846107326,-0.0196464418327064,1.591630802779179,100.0,20.28,23.06,5
gemma3_27b,tc,gro,0,10,False,360,5.9,3.3000000000000003,0.59,0.3299999999999999,-0.4859986457782598,1.9815390664209291,100.0,7.5,12.5,10
gemma3_27b,tc,gro,0,100,False,360,61.11111111111112,34.683311531130244,0.6111111111111112,0.3468331153113024,-0.5946159005786185,2.248338624605268,100.0,10.56,13.89,14
gemma3_27b,tc,nat,0,1,False,360,0.5761111111111111,0.2716183778942002,0.5761111111111111,0.2716183778942002,-0.5154733387733802,1.9258276294201784,0.83,0.83,0.0,10
gemma3_27b,tc,nat,1,3,True,360,1.9236111111111112,0.5543998395551404,0.4618055555555556,0.2771999197775702,0.0349276821029183,1.266158932481012,83.61,16.67,10.56,5
gemma3_27b,tc,nat,1,5,False,360,2.730555555555556,1.0094881663618902,0.4326388888888889,0.2523720415904725,0.2824139908907102,1.316898999022232,100.0,7.22,2.5,5
gemma3_27b,tc,nat,0,10,False,360,5.481944444444444,2.3025545227522657,0.5481944444444444,0.2302554522752265,-0.505375359060495,1.7686838518842212,99.72,0.0,0.0,9
gemma3_27b,tc,nat,0,100,False,360,63.58611111111111,22.897800146372354,0.6358611111111111,0.2289780014637235,-0.8404996390146484,2.0166840371305,100.0,0.0,0.0,15
gemma3_27b,wp_a,coh,0,1,False,400,0.529875,0.2522919625651994,0.529875,0.2522919625651994,-0.1023880397206195,2.005831483197036,0.0,0.0,0.0,10
gemma3_27b,wp_a,coh,1,3,False,400,1.849,0.4986471698505868,0.4245,0.2493235849252933,-0.0168084813102347,1.1755568075961176,84.0,17.0,6.25,6
gemma3_27b,wp_a,coh,1,5,True,400,2.755,1.004975124070243,0.43875,0.2512437810175607,-0.027549021538479,1.2968987901892843,100.0,9.25,0.25,5
gemma3_27b,wp_a,coh,0,10,False,400,5.79125,2.214057008638215,0.5791249999999999,0.2214057008638215,-0.5762640820081089,1.973153653577764,93.75,0.25,0.0,10
gemma3_27b,wp_a,coh,0,100,False,400,63.15,22.05566820570168,0.6315000000000001,0.2205566820570167,-0.7836894975847106,1.9483937696678173,100.0,0.25,0.0,14
gemma3_27b,wp_a,enj,0,1,False,400,0.468875,0.2026696434471625,0.468875,0.2026696434471625,-0.2409749859079233,1.8009851330146172,0.25,0.25,0.0,9
gemma3_27b,wp_a,enj,1,3,False,400,1.85025,0.3249614400201969,0.425125,0.1624807200100984,-0.830622787873963,0.9955829170880132,72.5,5.25,0.25,7
gemma3_27b,wp_a,enj,1,5,True,400,2.52625,0.8184961438516373,0.3815625,0.2046240359629093,0.2610824704904753,1.363117846753979,95.25,6.5,0.0,7
gemma3_27b,wp_a,enj,0,10,False,400,5.165,1.9869008530875412,0.5165,0.1986900853087541,-0.5633264000411042,1.7145685478316917,100.0,0.5,0.0,8
gemma3_27b,wp_a,enj,0,100,False,400,57.0475,19.375248224216374,0.5704750000000001,0.1937524822421638,-0.7944247839392006,1.7971053059485207,100.0,0.75,0.0,12
gemma3_27b,wp_a,gra,0,1,False,400,0.65975,0.158169015613046,0.65975,0.158169015613046,-0.5301227377143636,1.8670733588955013,0.25,0.0,0.25,12
gemma3_27b,wp_a,gra,1,3,False,400,2.0655,0.3384667635086198,0.53275,0.1692333817543099,0.3733880537835658,1.1177340174419517,63.75,0.25,3.0,7
gemma3_27b,wp_a,gra,1,5,True,400,3.02125,0.787510912622803,0.5053125,0.1968777281557007,0.1602537129064218,1.6760396641600082,69.75,0.25,0.5,9
gemma3_27b,wp_a,gra,0,10,False,400,6.79375,1.4223522550690455,0.679375,0.1422352255069045,-0.7898686818515125,1.8050274761119796,76.75,0.0,0.0,11
gemma3_27b,wp_a,gra,0,100,False,400,72.425,14.93383323196024,0.7242500000000001,0.1493383323196024,-1.089705525063589,1.776465422446201,100.0,0.0,0.0,12
gemma3_27b,wp_a,rel,0,1,False,400,0.446875,0.3340418901500229,0.446875,0.3340418901500229,0.2577437017074136,2.225647612109936,21.25,11.25,10.0,12
gemma3_27b,wp_a,rel,1,3,False,400,1.8025,0.7304065648664447,0.40125,0.3652032824332223,0.328931293377343,1.0974885573729376,99.0,38.25,18.75,5
gemma3_27b,wp_a,rel,1,5,True,400,2.6725,1.4440373090748038,0.418125,0.3610093272687009,0.2644747610229748,1.5233431600289045,100.0,29.25,13.25,5
gemma3_27b,wp_a,rel,0,10,False,400,5.335,3.196525457430302,0.5335,0.3196525457430301,-0.3512239833569508,2.0330401414399595,100.0,9.25,5.75,10
gemma3_27b,wp_a,rel,0,100,False,400,55.9475,33.657387654867094,0.559475,0.3365738765486709,-0.4865722907900334,2.2859614837635247,100.0,11.75,1.0,17
qwen3_4b,summeval,coh,0,1,False,1600,0.7310624999999998,0.2478043504334619,0.7310624999999998,0.2478043504334619,-0.6216655877262489,1.7406448390863438,32.25,0.5,31.75,13
qwen3_4b,summeval,coh,1,3,False,1600,2.7084375,0.4858858493450391,0.85421875,0.2429429246725195,-1.6430911795965726,1.0021918549155835,82.06,1.88,67.44,5
qwen3_4b,summeval,coh,1,5,True,1600,4.009375,0.8753068658333487,0.75234375,0.2188267164583371,-0.7185241063456058,1.2290326408980237,99.75,1.25,32.19,6
qwen3_4b,summeval,coh,0,10,False,1600,7.366875,1.987719229261265,0.7366875000000002,0.1987719229261265,-1.1416053902501209,1.7847601705655407,97.75,0.25,1.0,15
qwen3_4b,summeval,coh,0,100,False,1600,81.01875,16.82519386032446,0.8101875000000001,0.1682519386032446,-1.792987467649944,1.5534227800692038,100.0,0.0,0.88,14
qwen3_4b,summeval,con,0,1,False,1600,0.923375,0.2276315210488213,0.923375,0.2276315210488213,-2.9485109058662635,0.4777296677112604,91.94,3.12,88.81,6
qwen3_4b,summeval,con,1,3,False,1600,2.8721875,0.4043608720484092,0.93609375,0.2021804360242046,-3.225596558390364,0.4190120854903829,98.31,2.0,90.0,5
qwen3_4b,summeval,con,1,5,True,1600,4.66625,0.8445699719383825,0.9165625,0.2111424929845956,-2.756090124101524,0.6671607830660803,99.88,2.0,83.12,6
qwen3_4b,summeval,con,0,10,False,1600,9.139375,1.888107414681432,0.9139375,0.1888107414681431,-2.977292196532749,1.0277777353617112,100.0,1.12,64.25,9
qwen3_4b,summeval,con,0,100,False,1600,90.59475,15.288656250223562,0.9059475000000002,0.1528865625022356,-3.245761248272552,1.1615157288800866,99.88,0.75,42.25,12
qwen3_4b,summeval,flu,0,1,False,1600,0.8892812499999999,0.1046681465319678,0.8892812499999999,0.1046681465319678,-1.8518067037271628,1.5598855596426129,14.31,0.0,14.31,9
qwen3_4b,summeval,flu,1,3,False,1600,2.9109375,0.207000292496774,0.95546875,0.103500146248387,-2.196832267514098,0.4931967337788757,84.69,0.0,83.44,3
qwen3_4b,summeval,flu,1,5,True,1600,4.3328125,0.5711979427866929,0.833203125,0.1427994856966732,-0.125992595972939,0.912724936761764,98.19,0.0,38.69,5
qwen3_4b,summeval,flu,0,10,False,1600,8.9253125,0.6365555964279555,0.8925312500000001,0.0636555596427955,-3.6641922536219136,1.086355561766071,70.44,0.0,0.81,12
qwen3_4b,summeval,flu,0,100,False,1600,91.8975,6.505823833305049,0.9189749999999998,0.0650582383330504,-4.520655439117089,1.0920778883866138,100.0,0.0,0.19,14
qwen3_4b,summeval,rel,0,1,False,1600,0.9093625,0.1711124442983326,0.9093625,0.1711124442983326,-2.0409723638369908,1.0612555254721934,72.5,0.0,72.5,11
qwen3_4b,summeval,rel,1,3,False,1600,2.9165625,0.2739880172448241,0.95828125,0.136994008622412,-3.422476766192352,0.3988347118220455,96.44,0.19,90.44,5
qwen3_4b,summeval,rel,1,5,True,1600,4.31875,0.6668196439068064,0.8296875,0.1667049109767016,-0.759124212426589,0.964742666382288,100.0,0.12,41.94,5
qwen3_4b,summeval,rel,0,10,False,1600,8.1040625,1.2932332527791537,0.8104062500000001,0.1293233252779153,-2.046922929650704,1.3431250489911175,99.69,0.06,1.06,12
qwen3_4b,summeval,rel,0,100,False,1600,85.75725,10.773326317229047,0.8575725000000002,0.1077332631722904,-2.9270941295285136,1.1960215765614142,99.88,0.0,2.44,13
qwen3_4b,newsroom,coh,0,1,False,420,0.5079761904761904,0.3220314232001974,0.5079761904761904,0.3220314232001974,0.1520308110425648,1.8386910838643675,28.33,11.9,16.43,10
qwen3_4b,newsroom,coh,1,3,False,420,2.280952380952381,0.6507278325215087,0.6404761904761904,0.3253639162607543,-0.5375802619646506,1.5129365459997075,66.67,10.24,31.67,5
qwen3_4b,newsroom,coh,1,5,True,420,3.257142857142857,1.0831266155469186,0.5642857142857143,0.2707816538867296,-0.3475744640729609,1.4362952419377624,98.57,9.76,13.33,7
qwen3_4b,newsroom,coh,0,10,False,420,5.789285714285715,2.6222953348410725,0.5789285714285713,0.2622295334841072,-0.4876245030939732,2.406510064114153,80.24,5.48,0.48,17
qwen3_4b,newsroom,coh,0,100,False,420,66.0952380952381,25.900275346770908,0.6609523809523808,0.259002753467709,-0.7738870880353723,2.291784388105885,100.0,3.57,0.24,18
qwen3_4b,newsroom,flu,0,1,False,420,0.7819047619047619,0.175678793679695,0.7819047619047619,0.175678793679695,-1.416120070227059,1.9086632501242624,10.0,0.24,9.76,10
qwen3_4b,newsroom,flu,1,3,False,420,2.8154761904761907,0.2884664078895939,0.9077380952380952,0.144233203944797,-1.452053254365955,0.7663703620019198,71.19,0.0,67.62,4
qwen3_4b,newsroom,flu,1,5,True,420,4.214285714285714,0.7083083228877866,0.8035714285714286,0.1770770807219466,-0.3523725045420822,1.104423350663896,98.1,0.0,38.1,5
qwen3_4b,newsroom,flu,0,10,False,420,8.714285714285714,1.1059517402222758,0.8714285714285714,0.1105951740222275,-2.5871602962832783,1.4351269081934683,61.9,0.0,1.67,11
qwen3_4b,newsroom,flu,0,100,False,420,87.0547619047619,15.119975787032647,0.870547619047619,0.1511997578703265,-3.215995813344322,1.5151797055642944,100.0,0.24,0.0,13
qwen3_4b,newsroom,inf,0,1,False,420,0.6652380952380952,0.3962697379505777,0.6652380952380952,0.3962697379505777,-0.616203352653953,1.3206294246113646,70.95,17.86,53.1,7
qwen3_4b,newsroom,inf,1,3,False,420,2.4178571428571427,0.7729289861863605,0.7089285714285715,0.3864644930931802,-0.8807314407261241,1.169406499891726,92.14,16.9,58.33,5
qwen3_4b,newsroom,inf,1,5,True,420,3.592857142857143,1.4136903508771874,0.6482142857142857,0.3534225877192968,-0.7124540080029238,1.4367612393199054,100.0,16.43,35.71,5
qwen3_4b,newsroom,inf,0,10,False,420,6.7023809523809526,3.2277803146492463,0.6702380952380954,0.3227780314649247,-1.0135125144977548,1.893982607448285,100.0,11.9,10.48,11
qwen3_4b,newsroom,inf,0,100,False,420,72.60714285714286,27.719692955568974,0.7260714285714286,0.2771969295556898,-1.3841784159056287,1.9987347851133737,100.0,5.48,5.48,15
qwen3_4b,newsroom,rel,0,1,False,420,0.6522619047619047,0.3568891757770863,0.6522619047619047,0.3568891757770863,-0.5182238497541104,1.7392447439638166,52.86,11.43,41.43,9
qwen3_4b,newsroom,rel,1,3,False,420,2.4845238095238096,0.6877316142527042,0.7422619047619048,0.3438658071263521,-1.0972273803550618,1.1807934442147077,88.33,12.38,55.48,5
qwen3_4b,newsroom,rel,1,5,True,420,3.4785714285714286,1.1514040526752574,0.6196428571428572,0.2878510131688143,-0.761883486150213,1.4057670770763409,100.0,10.71,16.9,5
qwen3_4b,newsroom,rel,0,10,False,420,6.097619047619047,2.7029514816248814,0.6097619047619048,0.2702951481624881,-0.7535293000016882,2.191438239922964,97.62,5.71,0.71,13
qwen3_4b,newsroom,rel,0,100,False,420,68.07142857142857,26.47720750016517,0.6807142857142856,0.2647720750016517,-1.0482063795358072,2.158710106415297,100.0,2.86,1.19,15
qwen3_4b,tc,coh,0,1,True,360,0.5561111111111111,0.3362850789449149,0.5561111111111111,0.3362850789449149,-0.1452235695631931,1.8091597363704368,35.83,13.61,22.22,10
qwen3_4b,tc,coh,1,3,False,360,2.125,0.7580585582775105,0.5625,0.3790292791387552,-0.1261371358496392,1.3024074774361094,89.44,19.44,36.94,5
qwen3_4b,tc,coh,1,5,False,360,3.2777777777777777,1.1997942210393857,0.5694444444444444,0.2999485552598463,0.0811118382334254,1.4271054435193478,100.0,6.39,24.44,5
qwen3_4b,tc,coh,0,10,False,360,5.143055555555556,2.8237006052385745,0.5143055555555556,0.2823700605238575,-0.0284760776679205,2.069079889834035,99.17,6.11,0.28,12
qwen3_4b,tc,coh,0,100,False,360,58.11111111111112,29.119750626391188,0.5811111111111111,0.2911975062639119,-0.2197861656387963,2.118148672919784,100.0,2.78,0.83,14
qwen3_4b,tc,eng,0,1,False,360,0.6891666666666666,0.2431434761617099,0.6891666666666666,0.2431434761617099,-0.9110763129082938,1.7484701993500755,16.94,3.06,13.89,11
qwen3_4b,tc,eng,1,3,True,360,2.5236111111111112,0.6214885928057362,0.7618055555555555,0.3107442964028681,-1.0788208716630543,1.2040232345713004,85.83,7.22,55.28,5
qwen3_4b,tc,eng,1,5,False,360,3.775,1.0649400087433198,0.69375,0.2662350021858299,-0.3313422251860271,1.353622035238058,99.44,2.22,34.17,6
qwen3_4b,tc,eng,0,10,False,360,6.256944444444445,2.347565310231532,0.6256944444444443,0.2347565310231532,-0.8417665235008147,2.1477545792179877,81.39,1.67,0.56,16
qwen3_4b,tc,eng,0,100,False,360,65.33333333333333,26.851443164195103,0.6533333333333333,0.268514431641951,-0.6954991311631653,1.9153501991038535,100.0,0.0,0.83,14
qwen3_4b,tc,gro,0,1,True,360,0.3444444444444444,0.4274890800713474,0.3444444444444444,0.4274890800713474,0.6420325319318516,0.9732397801739828,82.78,56.94,25.83,3
qwen3_4b,tc,gro,1,3,False,360,1.9069444444444448,0.8773898140521516,0.4534722222222222,0.4386949070260758,0.201647568850237,1.169692740000498,96.39,42.22,34.72,4
qwen3_4b,tc,gro,1,5,False,360,2.761111111111111,1.5013471317042382,0.4402777777777777,0.3753367829260595,0.2876612953158572,1.5375985269848975,100.0,29.17,22.22,5
qwen3_4b,tc,gro,0,10,False,360,4.402777777777778,3.4402023609012624,0.4402777777777777,0.3440202360901262,0.1126573886566978,1.9499854095215647,100.0,25.28,4.17,10
qwen3_4b,tc,gro,0,100,False,360,47.509166666666665,35.69723611110841,0.4750916666666667,0.3569723611110841,-0.0279598832747963,2.038440247990609,99.72,25.0,5.28,13
qwen3_4b,tc,nat,0,1,False,360,0.8538888888888888,0.3775452715884089,0.8538888888888888,0.3775452715884089,0.806862688519529,1.1023405335277323,71.67,3.61,68.06,8
qwen3_4b,tc,nat,1,3,True,360,2.548611111111111,0.6289305419068228,0.7743055555555556,0.3144652709534114,-1.0209207392494917,0.9893453569721596,94.72,5.83,62.5,5
qwen3_4b,tc,nat,1,5,False,360,2.8194444444444446,0.5609116807307964,0.4548611111111111,0.1402279201826991,-0.9803036196720128,0.8274547871060547,98.89,3.06,0.28,7
qwen3_4b,tc,nat,0,10,False,360,6.754166666666666,2.4137877967579877,0.6754166666666666,0.2413787796757987,-1.275428865572053,1.8481967512614137,91.94,3.06,0.56,14
qwen3_4b,tc,nat,0,100,False,360,80.93611111111112,16.253506506764385,0.8093611111111111,0.1625350650676438,-2.162212810943457,1.7976737605372275,100.0,0.56,0.0,15
qwen3_4b,wp_a,coh,0,1,False,400,0.61925,0.2720835119958576,0.61925,0.2720835119958576,-0.2481958767170191,1.8354783186722217,20.75,3.0,17.75,11
qwen3_4b,wp_a,coh,1,3,False,400,2.45,0.6204836822995429,0.725,0.3102418411497714,-0.8304162622781026,1.3690775163324416,59.0,4.25,44.25,5
qwen3_4b,wp_a,coh,1,5,True,400,3.75375,1.1247159363590435,0.6884375,0.2811789840897609,-0.8031958499324315,1.3998649447127305,98.75,7.25,30.25,7
qwen3_4b,wp_a,coh,0,10,False,400,6.65,2.268534769405133,0.665,0.2268534769405133,-0.5897334979853883,2.310021833918554,50.5,0.75,0.5,17
qwen3_4b,wp_a,coh,0,100,False,400,66.15,25.48386744589604,0.6615000000000001,0.2548386744589604,-0.4965005028591097,2.284439323003697,100.0,0.75,0.0,15
qwen3_4b,wp_a,enj,0,1,False,400,0.7171249999999999,0.203992608628352,0.7171249999999999,0.203992608628352,-1.1567618182383443,1.9650684011208328,10.5,1.0,9.5,12
qwen3_4b,wp_a,enj,1,3,False,400,2.825,0.3579455265819088,0.9125,0.1789727632909544,-2.6410886111247662,0.7042459166566727,74.5,0.5,74.0,4
qwen3_4b,wp_a,enj,1,5,True,400,4.125,0.9003471552684553,0.78125,0.2250867888171138,-1.023763419763835,1.6304886935120535,63.5,1.75,31.5,7
qwen3_4b,wp_a,enj,0,10,False,400,7.622999999999999,1.9142155051090768,0.7622999999999999,0.1914215505109077,-1.5117620700747143,1.5926867786046333,2.25,0.25,0.5,12
qwen3_4b,wp_a,enj,0,100,False,400,79.2275,20.269330125832973,0.792275,0.2026933012583297,-1.5941967063300926,1.803442269526347,100.0,0.0,0.25,13
qwen3_4b,wp_a,gra,0,1,False,400,0.687375,0.1640788206167999,0.687375,0.1640788206167999,-0.6489836028320816,1.873217941400028,2.25,0.25,2.0,10
qwen3_4b,wp_a,gra,1,3,False,400,2.7895,0.2670014044906881,0.8947499999999999,0.133500702245344,-0.719653345595377,0.7674692238715566,62.0,0.0,60.0,4
qwen3_4b,wp_a,gra,1,5,True,400,4.03,0.6044418913344772,0.7575,0.1511104728336193,-0.3018504788102792,1.2129675389972236,87.5,0.0,15.0,7
qwen3_4b,wp_a,gra,0,10,False,400,8.61125,1.300768402714334,0.8611249999999998,0.1300768402714334,-1.8990060747059612,1.2636670821936404,3.75,0.0,0.0,10
qwen3_4b,wp_a,gra,0,100,False,400,83.4275,15.959158616606327,0.8342749999999998,0.1595915861660632,-1.903403779595846,1.5740961206981865,100.0,0.0,0.0,11
qwen3_4b,wp_a,rel,0,1,False,400,0.544375,0.3021168803211764,0.544375,0.3021168803211764,-0.1015798555322852,1.8761211189841036,22.5,9.25,13.25,11
qwen3_4b,wp_a,rel,1,3,False,400,2.3675,0.7339575941428769,0.68375,0.3669787970714385,-0.7455972672380996,1.2774958113698922,89.5,15.25,49.5,5
qwen3_4b,wp_a,rel,1,5,True,400,3.3025,1.06758781840184,0.575625,0.26689695460046,-0.6842859505549173,1.4038919920891433,99.5,9.5,8.25,6
qwen3_4b,wp_a,rel,0,10,False,400,5.5875,2.6284203906529107,0.55875,0.2628420390652911,-0.3262791099403188,2.442968777138443,78.5,4.25,0.5,18
qwen3_4b,wp_a,rel,0,100,False,400,59.6375,29.29899475664652,0.596375,0.2929899475664652,-0.2323638021154182,2.1883528316550374,100.0,1.5,0.75,14
mistral_7b,summeval,coh,0,1,False,1600,0.8061875000000001,0.1811745424825187,0.8061875000000001,0.1811745424825187,-1.209478339083081,1.771560053172768,21.12,0.5,20.62,14
mistral_7b,summeval,coh,1,3,False,1600,2.3199375,0.508609620528112,0.6599687499999999,0.254304810264056,-0.5638565935030957,1.4317897472642995,57.56,4.31,20.5,6
mistral_7b,summeval,coh,1,5,True,1600,3.8390625,0.9974369008081414,0.709765625,0.2493592252020353,-0.9278414514783696,1.8639416973782317,59.19,2.5,16.25,9
mistral_7b,summeval,coh,0,10,False,1600,7.61625,1.923274795108593,0.761625,0.1923274795108593,-1.181888974453032,2.1451542514403283,90.5,0.25,13.44,15
mistral_7b,summeval,coh,0,100,False,1600,77.3,19.64347856159901,0.7730000000000001,0.1964347856159901,-1.3742759247768666,1.9218205785178557,100.0,0.56,14.5,13
mistral_7b,summeval,con,0,1,False,1600,0.92934375,0.153051892624487,0.92934375,0.153051892624487,-3.8380979446044594,1.2267015240963175,58.0,1.12,56.88,14
mistral_7b,summeval,con,1,3,False,1600,2.632,0.4827535603183057,0.816,0.2413767801591528,-1.3427763449405097,1.1692946049634991,74.38,2.56,53.81,7
mistral_7b,summeval,con,1,5,True,1600,4.5515,0.7662719817401652,0.887875,0.1915679954350413,-2.7679775403979696,1.2477211507411083,71.75,1.94,54.44,8
mistral_7b,summeval,con,0,10,False,1600,9.0528125,1.4943199422626168,0.90528125,0.1494319942262616,-3.2862042105698657,1.5998716514965323,86.69,0.56,42.0,14
mistral_7b,summeval,con,0,100,False,1600,92.3125,14.823835325245623,0.923125,0.1482383532524562,-3.8985693212494055,1.4751308927059612,100.0,0.88,46.81,13
mistral_7b,summeval,flu,0,1,False,1600,0.8970624999999999,0.1043916715727361,0.8970624999999999,0.1043916715727361,-2.564042347046938,0.9964819793706298,0.25,0.0,0.25,13
mistral_7b,summeval,flu,1,3,False,1600,2.4223125000000003,0.3629509641036237,0.71115625,0.1814754820518118,-1.1924563949761957,1.465686598997012,15.0,0.5,0.06,9
mistral_7b,summeval,flu,1,5,True,1600,4.142625,0.7235817917657962,0.78565625,0.180895447941449,-1.5434372811930386,1.409195829980725,5.25,0.31,0.31,11
mistral_7b,summeval,flu,0,10,False,1600,8.303125,1.3404720192435946,0.8303124999999999,0.1340472019243594,-1.6282485418434094,1.8733274488044784,30.75,0.0,0.12,13
mistral_7b,summeval,flu,0,100,False,1600,86.880625,13.25467368928315,0.86880625,0.1325467368928314,-2.159491067330138,1.5093959619113062,100.0,0.0,0.44,14
mistral_7b,summeval,rel,0,1,False,1600,0.8702187499999999,0.1597721491638561,0.8702187499999999,0.1597721491638561,-2.0464667615893606,1.559117651005647,34.5,0.44,34.06,14
mistral_7b,summeval,rel,1,3,False,1600,2.52325,0.5071951670708229,0.761625,0.2535975835354114,-0.8899775657437162,1.3690754940780765,67.38,2.5,41.38,6
mistral_7b,summeval,rel,1,5,True,1600,4.2206875,0.8697360388898174,0.8051718750000001,0.2174340097224543,-1.5223879635534905,1.6359175895351343,64.62,1.62,31.62,10
mistral_7b,summeval,rel,0,10,False,1600,8.466875,1.6280249489412009,0.8466875000000001,0.1628024948941201,-1.9464360660318736,1.9236386406986428,88.62,0.19,24.69,15
mistral_7b,summeval,rel,0,100,False,1600,86.20625,16.568455297265945,0.8620625,0.1656845529726594,-2.306371357322126,1.898922807827028,100.0,0.44,24.19,13
mistral_7b,newsroom,coh,0,1,False,420,0.5827380952380953,0.3497357886778048,0.5827380952380953,0.3497357886778048,-0.4376479272735225,2.0244846726808765,33.81,16.9,16.9,14
mistral_7b,newsroom,coh,1,3,False,420,1.9152380952380952,0.7612684843177338,0.4576190476190476,0.3806342421588669,-0.043522341891627,1.6521359987561863,65.48,29.05,16.9,7
mistral_7b,newsroom,coh,1,5,True,420,2.901190476190476,1.551611608221091,0.475297619047619,0.3879029020552727,-0.0218216617899973,1.922119434466772,74.05,30.0,14.52,10
mistral_7b,newsroom,coh,0,10,False,420,5.376190476190477,3.5190170112722647,0.5376190476190477,0.3519017011272265,-0.2741617566710873,2.56153164323699,83.33,13.57,10.48,15
mistral_7b,newsroom,coh,0,100,False,420,53.69047619047619,36.43747945861585,0.5369047619047619,0.3643747945861585,-0.3180022820612318,2.2803936805495537,100.0,19.52,10.71,13
mistral_7b,newsroom,flu,0,1,False,420,0.6383333333333332,0.2635735793778119,0.6383333333333332,0.2635735793778119,-0.3525267257329649,2.2366142845305594,0.95,0.95,0.0,14
mistral_7b,newsroom,flu,1,3,False,420,1.7564285714285717,0.6164271919644665,0.3782142857142857,0.3082135959822332,0.2362210933865899,1.587733103780045,40.24,26.43,0.0,7
mistral_7b,newsroom,flu,1,5,True,420,2.749047619047619,1.3309767439630646,0.4372619047619048,0.3327441859907661,0.0797747213629109,1.93891810109022,28.81,21.67,0.0,10
mistral_7b,newsroom,flu,0,10,False,420,5.371428571428571,2.826345925840821,0.5371428571428571,0.2826345925840821,-0.1240450742373058,2.514008128119933,69.52,0.0,0.0,16
mistral_7b,newsroom,flu,0,100,False,420,55.97142857142857,29.669916507773177,0.5597142857142857,0.2966991650777317,-0.1013232867771714,2.38831912898504,100.0,1.43,0.0,14
mistral_7b,newsroom,inf,0,1,False,420,0.6197619047619046,0.3809167394041335,0.6197619047619046,0.3809167394041335,-0.6028801402803298,1.9631751274015947,45.24,20.24,25.0,13
mistral_7b,newsroom,inf,1,3,False,420,1.9754761904761904,0.8958334836259959,0.4877380952380952,0.4479167418129979,-0.4513138766971333,1.6703471657451456,80.24,25.24,27.86,8
mistral_7b,newsroom,inf,1,5,True,420,3.267857142857143,1.6574622537026231,0.5669642857142857,0.4143655634256558,-0.503794655297307,1.8769726410990468,79.05,24.52,25.0,11
mistral_7b,newsroom,inf,0,10,False,420,6.265476190476191,3.7054173355218016,0.626547619047619,0.3705417335521802,-0.7409829735017052,2.282256159258265,88.33,18.57,20.0,14
mistral_7b,newsroom,inf,0,100,False,420,63.345238095238095,37.8082549715129,0.6334523809523809,0.378082549715129,-0.7812101212973788,2.133666374632184,100.0,20.24,20.48,13
mistral_7b,newsroom,rel,0,1,False,420,0.6061904761904762,0.352723771465599,0.6061904761904762,0.352723771465599,-0.5170869076721187,2.1694606703925494,35.0,15.0,20.0,16
mistral_7b,newsroom,rel,1,3,False,420,2.0138095238095235,0.7672770418544504,0.5069047619047619,0.3836385209272252,-0.186713678944744,1.6372727814496728,72.38,26.19,22.86,8
mistral_7b,newsroom,rel,1,5,True,420,3.1809523809523808,1.516141420599093,0.5452380952380952,0.3790353551497732,-0.3709149522252166,1.9325346847110711,77.86,25.0,17.86,12
mistral_7b,newsroom,rel,0,10,False,420,6.104761904761904,3.457011672704537,0.6104761904761904,0.3457011672704537,-0.6774834979738122,2.4380625080515785,83.81,14.05,13.57,14
mistral_7b,newsroom,rel,0,100,False,420,60.36904761904762,35.927102040071816,0.6036904761904762,0.3592710204007182,-0.612620969034007,2.315063815107973,100.0,15.48,13.1,13
mistral_7b,tc,coh,0,1,True,360,0.65625,0.3062018102675278,0.65625,0.3062018102675278,-0.6045108857422823,1.96192960772852,25.56,7.5,18.06,11
mistral_7b,tc,coh,1,3,False,360,1.9475,0.6819859684121888,0.47375,0.3409929842060945,-0.0990230478440532,1.6365872182703245,63.61,25.0,11.39,6
mistral_7b,tc,coh,1,5,False,360,3.3513888888888888,1.348661173118194,0.5878472222222222,0.3371652932795485,-0.5027866322316676,1.990261450867051,66.39,15.0,14.44,9
mistral_7b,tc,coh,0,10,False,360,6.301388888888889,2.858247960608209,0.6301388888888889,0.2858247960608209,-0.6416274249583299,2.396480139312257,85.83,1.11,11.11,16
mistral_7b,tc,coh,0,100,False,360,64.23611111111111,30.64650290705448,0.6423611111111112,0.3064650290705448,-0.7384759820573007,2.27600709714434,100.0,5.28,13.89,14
